player_id,prediction_period_id,m6_features
oe:player:81acc6bcde5c927c78e0990e9887f84,period:466f661effb9208a840b,"{""bo_format_context"": 1.0, ""canonical_matchup_probability"": 0.53630337, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.6557289242863421, ""prior_champion_observation_count"": 166.0, ""prior_core_state"": -0.02213555459102682, ""prior_effective_evidence"": 81.11452281494336, ""prior_median_performance"": 16.064, ""prior_player_rating"": 1515.234483219972, ""prior_q25_performance"": 10.334, ""prior_raw_observation_count"": 166.0, ""prior_residual_uncertainty"": 0.1, ""prior_role_adjusted_kp"": -0.06110670524143041, ""prior_role_relative_rating"": 0.15234483219971923, ""prior_starter_reliability"": 0.9550410605187977, ""prior_team_state"": -0.15832088629604815, ""prior_team_strength"": 0.1872355506611835, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 1.0}"
oe:player:88b780b9f178fd2e50a458ae282cd7c,period:466f661effb9208a840b,"{""bo_format_context"": 3.0, ""canonical_matchup_probability"": 0.50028698, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.5213249744050028, ""prior_champion_observation_count"": 71.0, ""prior_core_state"": -0.18980020764695305, ""prior_effective_evidence"": 19.87043547328296, ""prior_median_performance"": 16.6825, ""prior_player_rating"": 1506.7722174623198, ""prior_q25_performance"": 6.825699999999999, ""prior_raw_observation_count"": 71.0, ""prior_residual_uncertainty"": 0.20189593303195247, ""prior_role_adjusted_kp"": 0.07699061797770389, ""prior_role_relative_rating"": 0.06772217462319727, ""prior_starter_reliability"": 0.8969820297781796, ""prior_team_state"": -0.2762250783673875, ""prior_team_strength"": 0.11822424821995073, ""schedule_opponent_context"": 3.0, ""playstyle_applicable"": 1.0}"
oe:player:9191e392e93a6ef011ef76b5b83ee6c,period:466f661effb9208a840b,"{""bo_format_context"": 1.0, ""canonical_matchup_probability"": 0.53606415, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.6116093678243275, ""prior_champion_observation_count"": 131.0, ""prior_core_state"": -0.08489040825783042, ""prior_effective_evidence"": 70.9197898711431, ""prior_median_performance"": 17.43, ""prior_player_rating"": 1510.6767072611526, ""prior_q25_performance"": 9.1037, ""prior_raw_observation_count"": 131.0, ""prior_residual_uncertainty"": 0.10045602895734794, ""prior_role_adjusted_kp"": -0.16982032124909052, ""prior_role_relative_rating"": 0.10676707261152513, ""prior_starter_reliability"": 0.9445142807631415, ""prior_team_state"": -0.07396221611941596, ""prior_team_strength"": 0.2272034028292446, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 1.0}"
oe:player:9ce0043331f3999cc2ee205ab7c2d73,period:466f661effb9208a840b,"{""bo_format_context"": 2.0, ""canonical_matchup_probability"": 0.46489395, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.25375886306372875, ""prior_champion_observation_count"": 4.0, ""prior_core_state"": -0.35308955264199265, ""prior_effective_evidence"": 3.9992725409673744, ""prior_median_performance"": 12.5751, ""prior_player_rating"": 1494.7937046194663, ""prior_q25_performance"": 11.511700000000001, ""prior_raw_observation_count"": 4.0, ""prior_residual_uncertainty"": 0.37425618920462594, ""prior_role_adjusted_kp"": -0.22160963715112048, ""prior_role_relative_rating"": -0.052062953805336924, ""prior_starter_reliability"": 0.74525219078781, ""prior_team_state"": -0.34463843509790215, ""prior_team_strength"": 0.07062553786241288, ""schedule_opponent_context"": 2.0, ""playstyle_applicable"": 1.0}"
oe:player:aa8dcbc0e74672795afde4d6464b325,period:466f661effb9208a840b,"{""bo_format_context"": 1.0, ""canonical_matchup_probability"": 0.46200936, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.0, ""prior_champion_observation_count"": 4.0, ""prior_core_state"": -0.6649837919469621, ""prior_effective_evidence"": 3.999495585306586, ""prior_median_performance"": 9.3332, ""prior_player_rating"": 1480.4657109001628, ""prior_q25_performance"": 4.6823, ""prior_raw_observation_count"": 4.0, ""prior_residual_uncertainty"": 0.3734098523802287, ""prior_role_adjusted_kp"": 0.05688145093701575, ""prior_role_relative_rating"": -0.1953428909983725, ""prior_starter_reliability"": 0.7338299364326093, ""prior_team_state"": -0.32968183209844715, ""prior_team_strength"": 0.04568098887242524, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 1.0}"
oe:player:bb20d273a22a0d558c8853822631f60,period:466f661effb9208a840b,"{""bo_format_context"": 2.0, ""canonical_matchup_probability"": 0.42777398, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.38237255751506405, ""prior_champion_observation_count"": 27.0, ""prior_core_state"": -0.40343967467276093, ""prior_effective_evidence"": 13.473383985880066, ""prior_median_performance"": 9.7354, ""prior_player_rating"": 1491.4852321505014, ""prior_q25_performance"": 6.590199999999999, ""prior_raw_observation_count"": 27.0, ""prior_residual_uncertainty"": 0.21954843036243624, ""prior_role_adjusted_kp"": 0.048683089784027814, ""prior_role_relative_rating"": -0.085147678494986, ""prior_starter_reliability"": 0.8689353569724313, ""prior_team_state"": -0.5716511307645014, ""prior_team_strength"": -0.039702143799047435, ""schedule_opponent_context"": 2.0, ""playstyle_applicable"": 1.0}"
oe:player:f48c70640770b42b5d7dd72aa21e005,period:466f661effb9208a840b,"{""bo_format_context"": 2.0, ""canonical_matchup_probability"": 0.47752734, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.46305270899911305, ""prior_champion_observation_count"": 111.0, ""prior_core_state"": -0.34582091200916315, ""prior_effective_evidence"": 53.160389802868735, ""prior_median_performance"": 10.4627, ""prior_player_rating"": 1496.0523559448059, ""prior_q25_performance"": 5.3984000000000005, ""prior_raw_observation_count"": 111.0, ""prior_residual_uncertainty"": 0.11161529422191346, ""prior_role_adjusted_kp"": 0.07768805947432317, ""prior_role_relative_rating"": -0.03947644055194118, ""prior_starter_reliability"": 0.9331678384779956, ""prior_team_state"": -0.3559792892270824, ""prior_team_strength"": 0.08269583588732395, ""schedule_opponent_context"": 2.0, ""playstyle_applicable"": 1.0}"
oe:player:f7ead1102c4739cf2a094369019fff5,period:466f661effb9208a840b,"{""bo_format_context"": 3.0, ""canonical_matchup_probability"": 0.53901336, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.7470851813577414, ""prior_champion_observation_count"": 4.0, ""prior_core_state"": -0.10839129187769705, ""prior_effective_evidence"": 3.9992788783405824, ""prior_median_performance"": 18.8205, ""prior_player_rating"": 1510.9290919099983, ""prior_q25_performance"": 8.4419, ""prior_raw_observation_count"": 4.0, ""prior_residual_uncertainty"": 0.3999881152502278, ""prior_role_adjusted_kp"": 0.18856170980335052, ""prior_role_relative_rating"": 0.10929091909998381, ""prior_starter_reliability"": 0.7452339512288393, ""prior_team_state"": -0.07351318115754397, ""prior_team_strength"": 0.19793702035081315, ""schedule_opponent_context"": 3.0, ""playstyle_applicable"": 1.0}"
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,period:466f661effb9208a840b,"{""bo_format_context"": 1.0, ""canonical_matchup_probability"": 0.53630337, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.5345482756040357, ""prior_champion_observation_count"": 135.0, ""prior_core_state"": -0.20398967519587444, ""prior_effective_evidence"": 64.87186470500572, ""prior_median_performance"": 13.97, ""prior_player_rating"": 1508.7927446623746, ""prior_q25_performance"": 8.542, ""prior_raw_observation_count"": 135.0, ""prior_residual_uncertainty"": 0.1126677138444651, ""prior_role_adjusted_kp"": 0.02824538942330041, ""prior_role_relative_rating"": 0.08792744662374574, ""prior_starter_reliability"": 0.9484727305818333, ""prior_team_state"": -0.15832088629604815, ""prior_team_strength"": 0.1872355506611835, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 1.0}"
oe:player:2e54334c0a5ce2e3e5a5845df3ab3ad,period:466f661effb9208a840b,"{""bo_format_context"": 2.0, ""canonical_matchup_probability"": 0.42777398, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.3105139208817296, ""prior_champion_observation_count"": 26.0, ""prior_core_state"": -0.6844375246961186, ""prior_effective_evidence"": 19.926774019227445, ""prior_median_performance"": 9.11, ""prior_player_rating"": 1471.8895805233904, ""prior_q25_performance"": 5.724, ""prior_raw_observation_count"": 26.0, ""prior_residual_uncertainty"": 0.2067704455478328, ""prior_role_adjusted_kp"": -0.48565347935051323, ""prior_role_relative_rating"": -0.28110419476609627, ""prior_starter_reliability"": 0.8918909861141523, ""prior_team_state"": -0.5716511307645014, ""prior_team_strength"": -0.039702143799047435, ""schedule_opponent_context"": 2.0, ""playstyle_applicable"": 1.0}"
oe:player:61f2c08eb43e1b4fc0bdd988013ee49,period:466f661effb9208a840b,"{""bo_format_context"": 2.0, ""canonical_matchup_probability"": 0.47752734, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.38139454138311496, ""prior_champion_observation_count"": 64.0, ""prior_core_state"": -0.5526899847004256, ""prior_effective_evidence"": 22.399788866234047, ""prior_median_performance"": 10.47, ""prior_player_rating"": 1482.2519131078743, ""prior_q25_performance"": 6.133, ""prior_raw_observation_count"": 64.0, ""prior_residual_uncertainty"": 0.15720222941826625, ""prior_role_adjusted_kp"": -0.23182469483280646, ""prior_role_relative_rating"": -0.17748086892125728, ""prior_starter_reliability"": 0.8938388170617027, ""prior_team_state"": -0.3559792892270824, ""prior_team_strength"": 0.08269583588732395, ""schedule_opponent_context"": 2.0, ""playstyle_applicable"": 1.0}"
oe:player:6dd6c65f233361c424b431921d60ff6,period:466f661effb9208a840b,"{""bo_format_context"": 1.0, ""canonical_matchup_probability"": 0.46369663, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.43261741135551046, ""prior_champion_observation_count"": 63.0, ""prior_core_state"": -0.6165655236106216, ""prior_effective_evidence"": 43.34868600794492, ""prior_median_performance"": 9.31, ""prior_player_rating"": 1483.845878172483, ""prior_q25_performance"": 4.25, ""prior_raw_observation_count"": 63.0, ""prior_residual_uncertainty"": 0.14867448961332538, ""prior_role_adjusted_kp"": -0.17811002347279886, ""prior_role_relative_rating"": -0.1615412182751694, ""prior_starter_reliability"": 0.9223264818459617, ""prior_team_state"": -0.46168911958343234, ""prior_team_strength"": 0.04176610449113057, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 1.0}"
oe:player:7e2505960c12cc54c96a0a6efb2e055,period:466f661effb9208a840b,"{""bo_format_context"": 2.0, ""canonical_matchup_probability"": 0.57181747, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.8133518521358977, ""prior_champion_observation_count"": 16.0, ""prior_core_state"": 0.3836417853676009, ""prior_effective_evidence"": 15.98200999615876, ""prior_median_performance"": 20.218, ""prior_player_rating"": 1537.0049414265654, ""prior_q25_performance"": 16.95, ""prior_raw_observation_count"": 16.0, ""prior_residual_uncertainty"": 0.1975769241509899, ""prior_role_adjusted_kp"": -0.019150106523407887, ""prior_role_relative_rating"": 0.3700494142656553, ""prior_starter_reliability"": 0.8931834757318037, ""prior_team_state"": 0.18190372020658965, ""prior_team_strength"": 0.3049505459198084, ""schedule_opponent_context"": 2.0, ""playstyle_applicable"": 1.0}"
oe:player:99ce2ea4de279c28bb0315848da8a48,period:466f661effb9208a840b,"{""bo_format_context"": 3.0, ""canonical_matchup_probability"": 0.53901336, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.4933385883419418, ""prior_champion_observation_count"": 4.0, ""prior_core_state"": -0.5078804187913458, ""prior_effective_evidence"": 3.9992788783405824, ""prior_median_performance"": 9.379999999999999, ""prior_player_rating"": 1494.5783325165237, ""prior_q25_performance"": 8.864999999999998, ""prior_raw_observation_count"": 4.0, ""prior_residual_uncertainty"": 0.3823475281937622, ""prior_role_adjusted_kp"": -0.32304416301833133, ""prior_role_relative_rating"": -0.0542166748347636, ""prior_starter_reliability"": 0.7452339512288393, ""prior_team_state"": -0.07351318115754397, ""prior_team_strength"": 0.19793702035081315, ""schedule_opponent_context"": 3.0, ""playstyle_applicable"": 1.0}"
oe:player:bcb79ac1654e9a40600fba1eb3e53af,period:466f661effb9208a840b,"{""bo_format_context"": 1.0, ""canonical_matchup_probability"": 0.46200936, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.47181925225713695, ""prior_champion_observation_count"": 124.0, ""prior_core_state"": -0.33783624289223746, ""prior_effective_evidence"": 70.89231756718964, ""prior_median_performance"": 12.129999999999999, ""prior_player_rating"": 1499.5276001846769, ""prior_q25_performance"": 7.41, ""prior_raw_observation_count"": 124.0, ""prior_residual_uncertainty"": 0.10176798536827134, ""prior_role_adjusted_kp"": 0.06706861711938858, ""prior_role_relative_rating"": -0.004723998153230294, ""prior_starter_reliability"": 0.9329703695372354, ""prior_team_state"": -0.32968183209844715, ""prior_team_strength"": 0.04568098887242524, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 1.0}"
oe:player:dc760d6884ce21614b2389ac1c05ec2,period:466f661effb9208a840b,"{""bo_format_context"": 3.0, ""canonical_matchup_probability"": 0.50028698, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.35937034649098293, ""prior_champion_observation_count"": 73.0, ""prior_core_state"": -0.48833165820523594, ""prior_effective_evidence"": 48.5645614434513, ""prior_median_performance"": 10.92, ""prior_player_rating"": 1484.7305870024745, ""prior_q25_performance"": 7.18, ""prior_raw_observation_count"": 73.0, ""prior_residual_uncertainty"": 0.11994281350487317, ""prior_role_adjusted_kp"": -0.3379378118399481, ""prior_role_relative_rating"": -0.15269412997525553, ""prior_starter_reliability"": 0.9372768012581052, ""prior_team_state"": -0.2762250783673875, ""prior_team_strength"": 0.11822424821995073, ""schedule_opponent_context"": 3.0, ""playstyle_applicable"": 1.0}"
oe:player:e03d0722b6dce835cde3268c08c4f54,period:466f661effb9208a840b,"{""bo_format_context"": 2.0, ""canonical_matchup_probability"": 0.46489395, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.4894259015858566, ""prior_champion_observation_count"": 114.0, ""prior_core_state"": -0.48546903046566614, ""prior_effective_evidence"": 50.974035133528425, ""prior_median_performance"": 13.25, ""prior_player_rating"": 1488.4705238498732, ""prior_q25_performance"": 4.48, ""prior_raw_observation_count"": 114.0, ""prior_residual_uncertainty"": 0.1402713882263445, ""prior_role_adjusted_kp"": -0.24677763767093983, ""prior_role_relative_rating"": -0.11529476150126776, ""prior_starter_reliability"": 0.914421776536603, ""prior_team_state"": -0.34463843509790215, ""prior_team_strength"": 0.07062553786241288, ""schedule_opponent_context"": 2.0, ""playstyle_applicable"": 1.0}"
oe:player:f35d122e169ccf24593a4d06927a3e2,period:466f661effb9208a840b,"{""bo_format_context"": 1.0, ""canonical_matchup_probability"": 0.53606415, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.5747698373200126, ""prior_champion_observation_count"": 140.0, ""prior_core_state"": -0.11106097905095236, ""prior_effective_evidence"": 71.03548587518576, ""prior_median_performance"": 14.648, ""prior_player_rating"": 1507.1148900510843, ""prior_q25_performance"": 11.07, ""prior_raw_observation_count"": 140.0, ""prior_residual_uncertainty"": 0.1, ""prior_role_adjusted_kp"": -0.2357852033122005, ""prior_role_relative_rating"": 0.07114890051084398, ""prior_starter_reliability"": 0.9431659681359758, ""prior_team_state"": -0.07396221611941596, ""prior_team_strength"": 0.2272034028292446, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 1.0}"
oe:player:09d60b7619558098c8be8459e6061b9,period:4138ca482beb4344e9ad,"{""bo_format_context"": 3.0, ""canonical_matchup_probability"": 0.46091335, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.24263128552451677, ""prior_champion_observation_count"": 14.0, ""prior_core_state"": -0.5610015996888006, ""prior_effective_evidence"": 13.574630249277915, ""prior_median_performance"": 12.15, ""prior_player_rating"": 1481.9456136974197, ""prior_q25_performance"": 6.359999999999999, ""prior_raw_observation_count"": 14.0, ""prior_residual_uncertainty"": 0.22361923126702207, ""prior_role_adjusted_kp"": -0.2862406153145916, ""prior_role_relative_rating"": -0.18054386302580344, ""prior_starter_reliability"": 0.8760685243171974, ""prior_team_state"": -0.5538026085698431, ""prior_team_strength"": -0.027857057912171933, ""schedule_opponent_context"": 3.0, ""playstyle_applicable"": 0.0}"
oe:player:0f4e1aaabd074689b7d3ead824d1ee8,period:4138ca482beb4344e9ad,"{""bo_format_context"": 4.0, ""canonical_matchup_probability"": NaN, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.5, ""prior_champion_observation_count"": 0.0, ""prior_core_state"": NaN, ""prior_effective_evidence"": 0.0, ""prior_median_performance"": 14.992, ""prior_player_rating"": 1500.0, ""prior_q25_performance"": 14.992, ""prior_raw_observation_count"": 0.0, ""prior_residual_uncertainty"": 1.6606601717798213, ""prior_role_adjusted_kp"": 0.0, ""prior_role_relative_rating"": 0.0, ""prior_starter_reliability"": 0.5, ""prior_team_state"": NaN, ""prior_team_strength"": NaN, ""schedule_opponent_context"": 4.0, ""playstyle_applicable"": 0.0}"
oe:player:460ae5a7af8d68f7831b70307210ab3,period:4138ca482beb4344e9ad,"{""bo_format_context"": 2.0, ""canonical_matchup_probability"": 0.50223238, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.6575931592199449, ""prior_champion_observation_count"": 6.0, ""prior_core_state"": -0.21538120987563156, ""prior_effective_evidence"": 5.997070318545257, ""prior_median_performance"": 15.359, ""prior_player_rating"": 1506.516838088108, ""prior_q25_performance"": 9.29, ""prior_raw_observation_count"": 6.0, ""prior_residual_uncertainty"": 0.36725091875203913, ""prior_role_adjusted_kp"": 0.04660878952366722, ""prior_role_relative_rating"": 0.06516838088108011, ""prior_starter_reliability"": 0.7942365326693606, ""prior_team_state"": -0.15831707536416345, ""prior_team_strength"": 0.1973110466052745, ""schedule_opponent_context"": 2.0, ""playstyle_applicable"": 0.0}"
oe:player:4e0619e57cb50c4ab1230c2dd72df1b,period:4138ca482beb4344e9ad,"{""bo_format_context"": 4.0, ""canonical_matchup_probability"": 0.48308968, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.5342613447964785, ""prior_champion_observation_count"": 132.0, ""prior_core_state"": -0.2471732622134915, ""prior_effective_evidence"": 76.75563773992924, ""prior_median_performance"": 16.289, ""prior_player_rating"": 1497.0142140778296, ""prior_q25_performance"": 7.16, ""prior_raw_observation_count"": 132.0, ""prior_residual_uncertainty"": 0.1, ""prior_role_adjusted_kp"": -0.11884046574306978, ""prior_role_relative_rating"": -0.02985785922170471, ""prior_starter_reliability"": 0.9406953761076396, ""prior_team_state"": -0.3479434628196638, ""prior_team_strength"": 0.08438060796251735, ""schedule_opponent_context"": 4.0, ""playstyle_applicable"": 0.0}"
oe:player:73d2b65353d7b00e0f198ffdc085edc,period:4138ca482beb4344e9ad,"{""bo_format_context"": 4.0, ""canonical_matchup_probability"": 0.52104341, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.6461630568358575, ""prior_champion_observation_count"": 145.0, ""prior_core_state"": -0.041759757858233146, ""prior_effective_evidence"": 71.6047408148033, ""prior_median_performance"": 18.283, ""prior_player_rating"": 1509.27705669224, ""prior_q25_performance"": 9.22, ""prior_raw_observation_count"": 145.0, ""prior_residual_uncertainty"": 0.1, ""prior_role_adjusted_kp"": 0.008349698995859557, ""prior_role_relative_rating"": 0.09277056692239996, ""prior_starter_reliability"": 0.94677254260261, ""prior_team_state"": -0.04468616355460627, ""prior_team_strength"": 0.24333523898463616, ""schedule_opponent_context"": 4.0, ""playstyle_applicable"": 0.0}"
oe:player:91a74fa03f163055a19da5b16363fc8,period:4138ca482beb4344e9ad,"{""bo_format_context"": 4.0, ""canonical_matchup_probability"": NaN, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.3441886276826676, ""prior_champion_observation_count"": 126.0, ""prior_core_state"": NaN, ""prior_effective_evidence"": 48.39811514200168, ""prior_median_performance"": 7.62, ""prior_player_rating"": 1477.8066338325052, ""prior_q25_performance"": 5.02, ""prior_raw_observation_count"": 126.0, ""prior_residual_uncertainty"": 0.1156783650076763, ""prior_role_adjusted_kp"": -0.16648602773688867, ""prior_role_relative_rating"": -0.22193366167494744, ""prior_starter_reliability"": 0.9277542569141675, ""prior_team_state"": NaN, ""prior_team_strength"": NaN, ""schedule_opponent_context"": 4.0, ""playstyle_applicable"": 0.0}"
oe:player:b578b733cbb788fc6ad208314d2c4c2,period:4138ca482beb4344e9ad,"{""bo_format_context"": 2.0, ""canonical_matchup_probability"": 0.46991724, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.4545638234481476, ""prior_champion_observation_count"": 87.0, ""prior_core_state"": -0.4087558447227359, ""prior_effective_evidence"": 60.31552219404335, ""prior_median_performance"": 14.94, ""prior_player_rating"": 1483.615728095772, ""prior_q25_performance"": 5.88, ""prior_raw_observation_count"": 87.0, ""prior_residual_uncertainty"": 0.10431319422177349, ""prior_role_adjusted_kp"": -0.28360497376755317, ""prior_role_relative_rating"": -0.16384271904227865, ""prior_starter_reliability"": 0.9323282832031218, ""prior_team_state"": -0.3998877665670352, ""prior_team_strength"": 0.052916105551378, ""schedule_opponent_context"": 2.0, ""playstyle_applicable"": 0.0}"
oe:player:b57dad2e02488237bab9f06f7bb9f54,period:4138ca482beb4344e9ad,"{""bo_format_context"": 4.0, ""canonical_matchup_probability"": 0.53007311, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.5854400078875037, ""prior_champion_observation_count"": 57.0, ""prior_core_state"": -0.13767065695343284, ""prior_effective_evidence"": 43.82577961308075, ""prior_median_performance"": 16.75, ""prior_player_rating"": 1505.5287320621935, ""prior_q25_performance"": 9.013, ""prior_raw_observation_count"": 57.0, ""prior_residual_uncertainty"": 0.1341396900283632, ""prior_role_adjusted_kp"": -0.1626504959876663, ""prior_role_relative_rating"": 0.05528732062193455, ""prior_starter_reliability"": 0.9388667818811769, ""prior_team_state"": -0.19107545081400557, ""prior_team_strength"": 0.1733926408011235, ""schedule_opponent_context"": 4.0, ""playstyle_applicable"": 0.0}"
oe:player:ba7c563a5425bd6886dab195a0cd6d0,period:4138ca482beb4344e9ad,"{""bo_format_context"": 4.0, ""canonical_matchup_probability"": 0.49543129, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.4595707134484483, ""prior_champion_observation_count"": 92.0, ""prior_core_state"": -0.27591315440075886, ""prior_effective_evidence"": 35.53313570297636, ""prior_median_performance"": 14.953000000000001, ""prior_player_rating"": 1496.4946373892396, ""prior_q25_performance"": 7.93, ""prior_raw_observation_count"": 92.0, ""prior_residual_uncertainty"": 0.14764140673494697, ""prior_role_adjusted_kp"": 0.06565255962348662, ""prior_role_relative_rating"": -0.03505362610760389, ""prior_starter_reliability"": 0.9181262854707887, ""prior_team_state"": -0.23666772448463766, ""prior_team_strength"": 0.13341419956785933, ""schedule_opponent_context"": 4.0, ""playstyle_applicable"": 0.0}"
oe:player:c62a5235ad6bc113a1e64eb0e9aa8c8,period:4138ca482beb4344e9ad,"{""bo_format_context"": 3.0, ""canonical_matchup_probability"": 0.5297167, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.6480349888407947, ""prior_champion_observation_count"": 17.0, ""prior_core_state"": 0.11573915789006235, ""prior_effective_evidence"": 16.97268374924163, ""prior_median_performance"": 20.182, ""prior_player_rating"": 1515.9076940958605, ""prior_q25_performance"": 12.31, ""prior_raw_observation_count"": 17.0, ""prior_residual_uncertainty"": 0.17259989667636505, ""prior_role_adjusted_kp"": 0.07814631355844952, ""prior_role_relative_rating"": 0.1590769409586041, ""prior_starter_reliability"": 0.8973899147224521, ""prior_team_state"": 0.11102283866682786, ""prior_team_strength"": 0.2598700943246712, ""schedule_opponent_context"": 3.0, ""playstyle_applicable"": 0.0}"
